wave,effect,model,variant,persona,cond,condition_type,task_demand_type,paradigm_class,pc_coarse,aversive_pole,n_rollouts,n_ok,n_hard,n_soft_content,n_soft_defect,n_tech,n_refusal,refusal_rate
P2,Finucane2000_affect_heuristic,sonnet45,A,demographic,,no_manipulation,neutral_judgment,jdm_bias,jdm_or_perceptual,0,60,60,0,0,0,0,0,0.0
P2,Finucane2000_affect_heuristic,sonnet45,A,none,,no_manipulation,neutral_judgment,jdm_bias,jdm_or_perceptual,0,60,60,0,0,0,0,0,0.0
P2,Finucane2000_affect_heuristic,sonnet45,B,demographic,,no_manipulation,neutral_judgment,jdm_bias,jdm_or_perceptual,0,60,60,0,0,0,0,0,0.0
P2,Finucane2000_affect_heuristic,sonnet45,B,none,,no_manipulation,neutral_judgment,jdm_bias,jdm_or_perceptual,0,60,60,0,0,0,0,0,0.0
P2,Finucane2000_affect_heuristic,sonnet5,A,demographic,,no_manipulation,neutral_judgment,jdm_bias,jdm_or_perceptual,0,60,60,0,0,0,0,0,0.0
P2,Finucane2000_affect_heuristic,sonnet5,A,none,,no_manipulation,neutral_judgment,jdm_bias,jdm_or_perceptual,0,60,60,0,0,0,0,0,0.0
P2,Finucane2000_affect_heuristic,sonnet5,B,demographic,,no_manipulation,neutral_judgment,jdm_bias,jdm_or_perceptual,0,60,60,0,0,0,0,0,0.0
P2,Finucane2000_affect_heuristic,sonnet5,B,none,,no_manipulation,neutral_judgment,jdm_bias,jdm_or_perceptual,0,60,60,0,0,0,0,0,0.0
P2,Galinsky2006_power_perspective,sonnet45,A,demographic,high_power,power_recall,self_episode_report,introspective_recall,self_report,1,21,21,0,0,0,0,0,0.0
P2,Galinsky2006_power_perspective,sonnet45,A,demographic,low_power,power_recall,self_episode_report,introspective_recall,self_report,0,21,21,0,0,0,0,0,0.0
P2,Galinsky2006_power_perspective,sonnet45,A,none,high_power,power_recall,self_episode_report,introspective_recall,self_report,1,21,21,0,0,0,0,0,0.0
P2,Galinsky2006_power_perspective,sonnet45,A,none,low_power,power_recall,self_episode_report,introspective_recall,self_report,0,21,21,0,0,0,0,0,0.0
P2,Galinsky2006_power_perspective,sonnet45,B,demographic,high_power,power_recall,self_episode_report,introspective_recall,self_report,1,21,21,0,0,0,0,0,0.0
P2,Galinsky2006_power_perspective,sonnet45,B,demographic,low_power,power_recall,self_episode_report,introspective_recall,self_report,0,21,21,0,0,0,0,0,0.0
P2,Galinsky2006_power_perspective,sonnet45,B,none,high_power,power_recall,self_episode_report,introspective_recall,self_report,1,21,21,0,0,0,0,0,0.0
P2,Galinsky2006_power_perspective,sonnet45,B,none,low_power,power_recall,self_episode_report,introspective_recall,self_report,0,21,21,0,0,0,0,0,0.0
P2,Galinsky2006_power_perspective,sonnet5,A,demographic,high_power,power_recall,self_episode_report,introspective_recall,self_report,1,21,21,0,0,0,0,0,0.0
P2,Galinsky2006_power_perspective,sonnet5,A,demographic,low_power,power_recall,self_episode_report,introspective_recall,self_report,0,21,21,0,0,0,0,0,0.0
P2,Galinsky2006_power_perspective,sonnet5,A,none,high_power,power_recall,self_episode_report,introspective_recall,self_report,1,21,21,0,0,0,0,0,0.0
P2,Galinsky2006_power_perspective,sonnet5,A,none,low_power,power_recall,self_episode_report,introspective_recall,self_report,0,21,21,0,0,0,0,0,0.0
P2,Galinsky2006_power_perspective,sonnet5,B,demographic,high_power,power_recall,self_episode_report,introspective_recall,self_report,1,21,21,0,0,0,0,0,0.0
P2,Galinsky2006_power_perspective,sonnet5,B,demographic,low_power,power_recall,self_episode_report,introspective_recall,self_report,0,21,21,0,0,0,0,0,0.0
P2,Galinsky2006_power_perspective,sonnet5,B,none,high_power,power_recall,self_episode_report,introspective_recall,self_report,1,21,21,0,0,0,0,0,0.0
P2,Galinsky2006_power_perspective,sonnet5,B,none,low_power,power_recall,self_episode_report,introspective_recall,self_report,0,21,21,0,0,0,0,0,0.0
A1,Genschow2017_free_will_attribution,sonnet45,A,demographic,anti_free_will,narrative_stimulus,neutral_judgment,jdm_bias,jdm_or_perceptual,0,30,30,0,0,0,0,0,0.0
A1,Genschow2017_free_will_attribution,sonnet45,A,demographic,control,narrative_stimulus,neutral_judgment,jdm_bias,jdm_or_perceptual,0,30,30,0,0,0,0,0,0.0
A1,Genschow2017_free_will_attribution,sonnet45,A,none,anti_free_will,narrative_stimulus,neutral_judgment,jdm_bias,jdm_or_perceptual,0,30,30,0,0,0,0,0,0.0
A1,Genschow2017_free_will_attribution,sonnet45,A,none,control,narrative_stimulus,neutral_judgment,jdm_bias,jdm_or_perceptual,0,30,30,0,0,0,0,0,0.0
A1,Genschow2017_free_will_attribution,sonnet45,B,demographic,anti_free_will,narrative_stimulus,neutral_judgment,jdm_bias,jdm_or_perceptual,0,30,30,0,0,0,0,0,0.0
A1,Genschow2017_free_will_attribution,sonnet45,B,demographic,control,narrative_stimulus,neutral_judgment,jdm_bias,jdm_or_perceptual,0,30,30,0,0,0,0,0,0.0
A1,Genschow2017_free_will_attribution,sonnet45,B,none,anti_free_will,narrative_stimulus,neutral_judgment,jdm_bias,jdm_or_perceptual,0,30,30,0,0,0,0,0,0.0
A1,Genschow2017_free_will_attribution,sonnet45,B,none,control,narrative_stimulus,neutral_judgment,jdm_bias,jdm_or_perceptual,0,30,30,0,0,0,0,0,0.0
A1,Genschow2017_free_will_attribution,sonnet5,A,demographic,anti_free_will,narrative_stimulus,neutral_judgment,jdm_bias,jdm_or_perceptual,0,30,30,0,0,0,0,0,0.0
A1,Genschow2017_free_will_attribution,sonnet5,A,demographic,control,narrative_stimulus,neutral_judgment,jdm_bias,jdm_or_perceptual,0,30,30,0,0,0,0,0,0.0
A1,Genschow2017_free_will_attribution,sonnet5,A,none,anti_free_will,narrative_stimulus,neutral_judgment,jdm_bias,jdm_or_perceptual,0,30,30,0,0,0,0,0,0.0
A1,Genschow2017_free_will_attribution,sonnet5,A,none,control,narrative_stimulus,neutral_judgment,jdm_bias,jdm_or_perceptual,0,30,30,0,0,0,0,0,0.0
A1,Genschow2017_free_will_attribution,sonnet5,B,demographic,anti_free_will,narrative_stimulus,neutral_judgment,jdm_bias,jdm_or_perceptual,0,30,23,0,0,0,7,0,0.0
A1,Genschow2017_free_will_attribution,sonnet5,B,demographic,control,narrative_stimulus,neutral_judgment,jdm_bias,jdm_or_perceptual,0,30,28,0,0,0,2,0,0.0
A1,Genschow2017_free_will_attribution,sonnet5,B,none,anti_free_will,narrative_stimulus,neutral_judgment,jdm_bias,jdm_or_perceptual,0,30,28,0,0,0,2,0,0.0
A1,Genschow2017_free_will_attribution,sonnet5,B,none,control,narrative_stimulus,neutral_judgment,jdm_bias,jdm_or_perceptual,0,30,30,0,0,0,0,0,0.0
P2,Gervais2012_analytic_priming,sonnet45,A,demographic,analytic_prime,visual_stimulus,religious_belief_report,social_priming,priming,0,29,29,0,0,0,0,0,0.0
P2,Gervais2012_analytic_priming,sonnet45,A,demographic,control,visual_stimulus,religious_belief_report,social_priming,priming,0,28,28,0,0,0,0,0,0.0
P2,Gervais2012_analytic_priming,sonnet45,A,none,analytic_prime,visual_stimulus,religious_belief_report,social_priming,priming,0,29,29,0,0,0,0,0,0.0
P2,Gervais2012_analytic_priming,sonnet45,A,none,control,visual_stimulus,religious_belief_report,social_priming,priming,0,28,28,0,0,0,0,0,0.0
P2,Gervais2012_analytic_priming,sonnet45,B,demographic,analytic_prime,visual_stimulus,religious_belief_report,social_priming,priming,0,29,9,20,0,0,0,20,0.6896551724137931
P2,Gervais2012_analytic_priming,sonnet45,B,demographic,control,visual_stimulus,religious_belief_report,social_priming,priming,0,28,0,28,0,0,0,28,1.0
P2,Gervais2012_analytic_priming,sonnet45,B,none,analytic_prime,visual_stimulus,religious_belief_report,social_priming,priming,0,29,12,16,1,0,0,17,0.5862068965517241
P2,Gervais2012_analytic_priming,sonnet45,B,none,control,visual_stimulus,religious_belief_report,social_priming,priming,0,28,0,28,0,0,0,28,1.0
P2,Gervais2012_analytic_priming,sonnet5,A,demographic,analytic_prime,visual_stimulus,religious_belief_report,social_priming,priming,0,29,29,0,0,0,0,0,0.0
P2,Gervais2012_analytic_priming,sonnet5,A,demographic,control,visual_stimulus,religious_belief_report,social_priming,priming,0,28,28,0,0,0,0,0,0.0
P2,Gervais2012_analytic_priming,sonnet5,A,none,analytic_prime,visual_stimulus,religious_belief_report,social_priming,priming,0,29,29,0,0,0,0,0,0.0
P2,Gervais2012_analytic_priming,sonnet5,A,none,control,visual_stimulus,religious_belief_report,social_priming,priming,0,28,28,0,0,0,0,0,0.0
P2,Gervais2012_analytic_priming,sonnet5,B,demographic,analytic_prime,visual_stimulus,religious_belief_report,social_priming,priming,0,29,29,0,0,0,0,0,0.0
P2,Gervais2012_analytic_priming,sonnet5,B,demographic,control,visual_stimulus,religious_belief_report,social_priming,priming,0,28,28,0,0,0,0,0,0.0
P2,Gervais2012_analytic_priming,sonnet5,B,none,analytic_prime,visual_stimulus,religious_belief_report,social_priming,priming,0,29,29,0,0,0,0,0,0.0
P2,Gervais2012_analytic_priming,sonnet5,B,none,control,visual_stimulus,religious_belief_report,social_priming,priming,0,28,28,0,0,0,0,0,0.0
P2,Giessner2007_vertical_power,sonnet45,A,demographic,long_line,visual_stimulus,neutral_judgment,social_priming,priming,0,30,29,1,0,0,0,1,0.03333333333333333
P2,Giessner2007_vertical_power,sonnet45,A,demographic,short_line,visual_stimulus,neutral_judgment,social_priming,priming,0,30,29,1,0,0,0,1,0.03333333333333333
P2,Giessner2007_vertical_power,sonnet45,A,none,long_line,visual_stimulus,neutral_judgment,social_priming,priming,0,30,30,0,0,0,0,0,0.0
P2,Giessner2007_vertical_power,sonnet45,A,none,short_line,visual_stimulus,neutral_judgment,social_priming,priming,0,30,30,0,0,0,0,0,0.0
P2,Giessner2007_vertical_power,sonnet45,B,demographic,long_line,visual_stimulus,neutral_judgment,social_priming,priming,0,30,29,1,0,0,0,1,0.03333333333333333
P2,Giessner2007_vertical_power,sonnet45,B,demographic,short_line,visual_stimulus,neutral_judgment,social_priming,priming,0,30,27,3,0,0,0,3,0.1
P2,Giessner2007_vertical_power,sonnet45,B,none,long_line,visual_stimulus,neutral_judgment,social_priming,priming,0,30,30,0,0,0,0,0,0.0
P2,Giessner2007_vertical_power,sonnet45,B,none,short_line,visual_stimulus,neutral_judgment,social_priming,priming,0,30,30,0,0,0,0,0,0.0
P2,Giessner2007_vertical_power,sonnet5,A,demographic,long_line,visual_stimulus,neutral_judgment,social_priming,priming,0,30,30,0,0,0,0,0,0.0
P2,Giessner2007_vertical_power,sonnet5,A,demographic,short_line,visual_stimulus,neutral_judgment,social_priming,priming,0,30,30,0,0,0,0,0,0.0
P2,Giessner2007_vertical_power,sonnet5,A,none,long_line,visual_stimulus,neutral_judgment,social_priming,priming,0,30,30,0,0,0,0,0,0.0
P2,Giessner2007_vertical_power,sonnet5,A,none,short_line,visual_stimulus,neutral_judgment,social_priming,priming,0,30,30,0,0,0,0,0,0.0
P2,Giessner2007_vertical_power,sonnet5,B,demographic,long_line,visual_stimulus,neutral_judgment,social_priming,priming,0,30,30,0,0,0,0,0,0.0
P2,Giessner2007_vertical_power,sonnet5,B,demographic,short_line,visual_stimulus,neutral_judgment,social_priming,priming,0,30,30,0,0,0,0,0,0.0
P2,Giessner2007_vertical_power,sonnet5,B,none,long_line,visual_stimulus,neutral_judgment,social_priming,priming,0,30,30,0,0,0,0,0,0.0
P2,Giessner2007_vertical_power,sonnet5,B,none,short_line,visual_stimulus,neutral_judgment,social_priming,priming,0,30,30,0,0,0,0,0,0.0
P2,Glikson2017_smiley_competence,sonnet45,A,demographic,text_no_smiley,visual_stimulus,neutral_judgment,trait_inference,social_inference,0,30,30,0,0,0,0,0,0.0
P2,Glikson2017_smiley_competence,sonnet45,A,demographic,text_with_smiley,visual_stimulus,neutral_judgment,trait_inference,social_inference,0,30,30,0,0,0,0,0,0.0
P2,Glikson2017_smiley_competence,sonnet45,A,none,text_no_smiley,visual_stimulus,neutral_judgment,trait_inference,social_inference,0,30,30,0,0,0,0,0,0.0
P2,Glikson2017_smiley_competence,sonnet45,A,none,text_with_smiley,visual_stimulus,neutral_judgment,trait_inference,social_inference,0,30,30,0,0,0,0,0,0.0
P2,Glikson2017_smiley_competence,sonnet45,B,demographic,text_no_smiley,visual_stimulus,neutral_judgment,trait_inference,social_inference,0,30,28,2,0,0,0,2,0.06666666666666667
P2,Glikson2017_smiley_competence,sonnet45,B,demographic,text_with_smiley,visual_stimulus,neutral_judgment,trait_inference,social_inference,0,30,27,3,0,0,0,3,0.1
P2,Glikson2017_smiley_competence,sonnet45,B,none,text_no_smiley,visual_stimulus,neutral_judgment,trait_inference,social_inference,0,30,30,0,0,0,0,0,0.0
P2,Glikson2017_smiley_competence,sonnet45,B,none,text_with_smiley,visual_stimulus,neutral_judgment,trait_inference,social_inference,0,30,30,0,0,0,0,0,0.0
P2,Glikson2017_smiley_competence,sonnet5,A,demographic,text_no_smiley,visual_stimulus,neutral_judgment,trait_inference,social_inference,0,30,30,0,0,0,0,0,0.0
P2,Glikson2017_smiley_competence,sonnet5,A,demographic,text_with_smiley,visual_stimulus,neutral_judgment,trait_inference,social_inference,0,30,30,0,0,0,0,0,0.0
P2,Glikson2017_smiley_competence,sonnet5,A,none,text_no_smiley,visual_stimulus,neutral_judgment,trait_inference,social_inference,0,30,30,0,0,0,0,0,0.0
P2,Glikson2017_smiley_competence,sonnet5,A,none,text_with_smiley,visual_stimulus,neutral_judgment,trait_inference,social_inference,0,30,30,0,0,0,0,0,0.0
P2,Glikson2017_smiley_competence,sonnet5,B,demographic,text_no_smiley,visual_stimulus,neutral_judgment,trait_inference,social_inference,0,30,30,0,0,0,0,0,0.0
P2,Glikson2017_smiley_competence,sonnet5,B,demographic,text_with_smiley,visual_stimulus,neutral_judgment,trait_inference,social_inference,0,30,30,0,0,0,0,0,0.0
P2,Glikson2017_smiley_competence,sonnet5,B,none,text_no_smiley,visual_stimulus,neutral_judgment,trait_inference,social_inference,0,30,30,0,0,0,0,0,0.0
P2,Glikson2017_smiley_competence,sonnet5,B,none,text_with_smiley,visual_stimulus,neutral_judgment,trait_inference,social_inference,0,30,30,0,0,0,0,0,0.0
P2,Helzer2011_cleansing_conservatism,sonnet45,A,demographic,cleansing_reminder,embodied_prime,political_attitude_report,social_priming,priming,0,26,26,0,0,0,0,0,0.0
P2,Helzer2011_cleansing_conservatism,sonnet45,A,demographic,control,embodied_prime,political_attitude_report,social_priming,priming,0,26,26,0,0,0,0,0,0.0
P2,Helzer2011_cleansing_conservatism,sonnet45,A,none,cleansing_reminder,embodied_prime,political_attitude_report,social_priming,priming,0,26,26,0,0,0,0,0,0.0
P2,Helzer2011_cleansing_conservatism,sonnet45,A,none,control,embodied_prime,political_attitude_report,social_priming,priming,0,26,26,0,0,0,0,0,0.0
P2,Helzer2011_cleansing_conservatism,sonnet45,B,demographic,cleansing_reminder,embodied_prime,political_attitude_report,social_priming,priming,0,26,26,0,0,0,0,0,0.0
P2,Helzer2011_cleansing_conservatism,sonnet45,B,demographic,control,embodied_prime,political_attitude_report,social_priming,priming,0,26,26,0,0,0,0,0,0.0
P2,Helzer2011_cleansing_conservatism,sonnet45,B,none,cleansing_reminder,embodied_prime,political_attitude_report,social_priming,priming,0,26,26,0,0,0,0,0,0.0
P2,Helzer2011_cleansing_conservatism,sonnet45,B,none,control,embodied_prime,political_attitude_report,social_priming,priming,0,26,22,4,0,0,0,4,0.15384615384615385
P2,Helzer2011_cleansing_conservatism,sonnet5,A,demographic,cleansing_reminder,embodied_prime,political_attitude_report,social_priming,priming,0,26,26,0,0,0,0,0,0.0
P2,Helzer2011_cleansing_conservatism,sonnet5,A,demographic,control,embodied_prime,political_attitude_report,social_priming,priming,0,26,26,0,0,0,0,0,0.0
P2,Helzer2011_cleansing_conservatism,sonnet5,A,none,cleansing_reminder,embodied_prime,political_attitude_report,social_priming,priming,0,26,26,0,0,0,0,0,0.0
P2,Helzer2011_cleansing_conservatism,sonnet5,A,none,control,embodied_prime,political_attitude_report,social_priming,priming,0,26,26,0,0,0,0,0,0.0
P2,Helzer2011_cleansing_conservatism,sonnet5,B,demographic,cleansing_reminder,embodied_prime,political_attitude_report,social_priming,priming,0,26,26,0,0,0,0,0,0.0
P2,Helzer2011_cleansing_conservatism,sonnet5,B,demographic,control,embodied_prime,political_attitude_report,social_priming,priming,0,26,26,0,0,0,0,0,0.0
P2,Helzer2011_cleansing_conservatism,sonnet5,B,none,cleansing_reminder,embodied_prime,political_attitude_report,social_priming,priming,0,26,26,0,0,0,0,0,0.0
P2,Helzer2011_cleansing_conservatism,sonnet5,B,none,control,embodied_prime,political_attitude_report,social_priming,priming,0,26,26,0,0,0,0,0,0.0
P2,Hoorens2015_more_less_asymmetry,sonnet45,A,demographic,less,stereotype_target,stereotype_endorsement,jdm_bias,jdm_or_perceptual,0,30,30,0,0,0,0,0,0.0
P2,Hoorens2015_more_less_asymmetry,sonnet45,A,demographic,more,stereotype_target,stereotype_endorsement,jdm_bias,jdm_or_perceptual,0,30,30,0,0,0,0,0,0.0
P2,Hoorens2015_more_less_asymmetry,sonnet45,A,none,less,stereotype_target,stereotype_endorsement,jdm_bias,jdm_or_perceptual,0,30,30,0,0,0,0,0,0.0
P2,Hoorens2015_more_less_asymmetry,sonnet45,A,none,more,stereotype_target,stereotype_endorsement,jdm_bias,jdm_or_perceptual,0,30,30,0,0,0,0,0,0.0
P2,Hoorens2015_more_less_asymmetry,sonnet45,B,demographic,less,stereotype_target,stereotype_endorsement,jdm_bias,jdm_or_perceptual,0,30,30,0,0,0,0,0,0.0
P2,Hoorens2015_more_less_asymmetry,sonnet45,B,demographic,more,stereotype_target,stereotype_endorsement,jdm_bias,jdm_or_perceptual,0,30,30,0,0,0,0,0,0.0
P2,Hoorens2015_more_less_asymmetry,sonnet45,B,none,less,stereotype_target,stereotype_endorsement,jdm_bias,jdm_or_perceptual,0,30,30,0,0,0,0,0,0.0
P2,Hoorens2015_more_less_asymmetry,sonnet45,B,none,more,stereotype_target,stereotype_endorsement,jdm_bias,jdm_or_perceptual,0,30,30,0,0,0,0,0,0.0
P2,Hoorens2015_more_less_asymmetry,sonnet5,A,demographic,less,stereotype_target,stereotype_endorsement,jdm_bias,jdm_or_perceptual,0,30,30,0,0,0,0,0,0.0
P2,Hoorens2015_more_less_asymmetry,sonnet5,A,demographic,more,stereotype_target,stereotype_endorsement,jdm_bias,jdm_or_perceptual,0,30,30,0,0,0,0,0,0.0
P2,Hoorens2015_more_less_asymmetry,sonnet5,A,none,less,stereotype_target,stereotype_endorsement,jdm_bias,jdm_or_perceptual,0,30,30,0,0,0,0,0,0.0
P2,Hoorens2015_more_less_asymmetry,sonnet5,A,none,more,stereotype_target,stereotype_endorsement,jdm_bias,jdm_or_perceptual,0,30,30,0,0,0,0,0,0.0
P2,Hoorens2015_more_less_asymmetry,sonnet5,B,demographic,less,stereotype_target,stereotype_endorsement,jdm_bias,jdm_or_perceptual,0,30,30,0,0,0,0,0,0.0
P2,Hoorens2015_more_less_asymmetry,sonnet5,B,demographic,more,stereotype_target,stereotype_endorsement,jdm_bias,jdm_or_perceptual,0,30,30,0,0,0,0,0,0.0
P2,Hoorens2015_more_less_asymmetry,sonnet5,B,none,less,stereotype_target,stereotype_endorsement,jdm_bias,jdm_or_perceptual,0,30,30,0,0,0,0,0,0.0
P2,Hoorens2015_more_less_asymmetry,sonnet5,B,none,more,stereotype_target,stereotype_endorsement,jdm_bias,jdm_or_perceptual,0,30,30,0,0,0,0,0,0.0
P2,Huang2014_cleanliness_effort,sonnet45,A,demographic,cleanliness_high_effort,semantic_prime,moral_wrongness_rating,social_priming,priming,0,15,15,0,0,0,0,0,0.0
P2,Huang2014_cleanliness_effort,sonnet45,A,demographic,cleanliness_low_effort,semantic_prime,moral_wrongness_rating,social_priming,priming,0,15,15,0,0,0,0,0,0.0
P2,Huang2014_cleanliness_effort,sonnet45,A,demographic,neutral_high_effort,semantic_prime,moral_wrongness_rating,social_priming,priming,0,15,15,0,0,0,0,0,0.0
P2,Huang2014_cleanliness_effort,sonnet45,A,demographic,neutral_low_effort,semantic_prime,moral_wrongness_rating,social_priming,priming,0,15,15,0,0,0,0,0,0.0
P2,Huang2014_cleanliness_effort,sonnet45,A,none,cleanliness_high_effort,semantic_prime,moral_wrongness_rating,social_priming,priming,0,15,15,0,0,0,0,0,0.0
P2,Huang2014_cleanliness_effort,sonnet45,A,none,cleanliness_low_effort,semantic_prime,moral_wrongness_rating,social_priming,priming,0,15,15,0,0,0,0,0,0.0
P2,Huang2014_cleanliness_effort,sonnet45,A,none,neutral_high_effort,semantic_prime,moral_wrongness_rating,social_priming,priming,0,15,15,0,0,0,0,0,0.0
P2,Huang2014_cleanliness_effort,sonnet45,A,none,neutral_low_effort,semantic_prime,moral_wrongness_rating,social_priming,priming,0,15,15,0,0,0,0,0,0.0
P2,Huang2014_cleanliness_effort,sonnet45,B,demographic,cleanliness_high_effort,semantic_prime,moral_wrongness_rating,social_priming,priming,0,15,5,10,0,0,0,10,0.6666666666666666
P2,Huang2014_cleanliness_effort,sonnet45,B,demographic,cleanliness_low_effort,semantic_prime,moral_wrongness_rating,social_priming,priming,0,15,6,9,0,0,0,9,0.6
P2,Huang2014_cleanliness_effort,sonnet45,B,demographic,neutral_high_effort,semantic_prime,moral_wrongness_rating,social_priming,priming,0,15,15,0,0,0,0,0,0.0
P2,Huang2014_cleanliness_effort,sonnet45,B,demographic,neutral_low_effort,semantic_prime,moral_wrongness_rating,social_priming,priming,0,15,15,0,0,0,0,0,0.0
P2,Huang2014_cleanliness_effort,sonnet45,B,none,cleanliness_high_effort,semantic_prime,moral_wrongness_rating,social_priming,priming,0,15,0,15,0,0,0,15,1.0
P2,Huang2014_cleanliness_effort,sonnet45,B,none,cleanliness_low_effort,semantic_prime,moral_wrongness_rating,social_priming,priming,0,15,0,15,0,0,0,15,1.0
P2,Huang2014_cleanliness_effort,sonnet45,B,none,neutral_high_effort,semantic_prime,moral_wrongness_rating,social_priming,priming,0,15,4,11,0,0,0,11,0.7333333333333333
P2,Huang2014_cleanliness_effort,sonnet45,B,none,neutral_low_effort,semantic_prime,moral_wrongness_rating,social_priming,priming,0,15,0,15,0,0,0,15,1.0
P2,Huang2014_cleanliness_effort,sonnet5,A,demographic,cleanliness_high_effort,semantic_prime,moral_wrongness_rating,social_priming,priming,0,15,10,0,0,0,5,0,0.0
P2,Huang2014_cleanliness_effort,sonnet5,A,demographic,cleanliness_low_effort,semantic_prime,moral_wrongness_rating,social_priming,priming,0,15,11,0,0,0,4,0,0.0
P2,Huang2014_cleanliness_effort,sonnet5,A,demographic,neutral_high_effort,semantic_prime,moral_wrongness_rating,social_priming,priming,0,15,2,0,0,0,13,0,0.0
P2,Huang2014_cleanliness_effort,sonnet5,A,demographic,neutral_low_effort,semantic_prime,moral_wrongness_rating,social_priming,priming,0,15,6,0,0,0,9,0,0.0
P2,Huang2014_cleanliness_effort,sonnet5,A,none,cleanliness_high_effort,semantic_prime,moral_wrongness_rating,social_priming,priming,0,15,8,0,0,0,7,0,0.0
P2,Huang2014_cleanliness_effort,sonnet5,A,none,cleanliness_low_effort,semantic_prime,moral_wrongness_rating,social_priming,priming,0,15,11,0,0,0,4,0,0.0
P2,Huang2014_cleanliness_effort,sonnet5,A,none,neutral_high_effort,semantic_prime,moral_wrongness_rating,social_priming,priming,0,15,5,0,0,0,10,0,0.0
P2,Huang2014_cleanliness_effort,sonnet5,A,none,neutral_low_effort,semantic_prime,moral_wrongness_rating,social_priming,priming,0,15,6,0,0,0,9,0,0.0
P2,Huang2014_cleanliness_effort,sonnet5,B,demographic,cleanliness_high_effort,semantic_prime,moral_wrongness_rating,social_priming,priming,0,15,4,0,0,0,11,0,0.0
P2,Huang2014_cleanliness_effort,sonnet5,B,demographic,cleanliness_low_effort,semantic_prime,moral_wrongness_rating,social_priming,priming,0,15,8,0,0,0,7,0,0.0
P2,Huang2014_cleanliness_effort,sonnet5,B,demographic,neutral_high_effort,semantic_prime,moral_wrongness_rating,social_priming,priming,0,15,15,0,0,0,0,0,0.0
P2,Huang2014_cleanliness_effort,sonnet5,B,demographic,neutral_low_effort,semantic_prime,moral_wrongness_rating,social_priming,priming,0,15,13,0,0,0,2,0,0.0
P2,Huang2014_cleanliness_effort,sonnet5,B,none,cleanliness_high_effort,semantic_prime,moral_wrongness_rating,social_priming,priming,0,15,15,0,0,0,0,0,0.0
P2,Huang2014_cleanliness_effort,sonnet5,B,none,cleanliness_low_effort,semantic_prime,moral_wrongness_rating,social_priming,priming,0,15,9,0,0,0,6,0,0.0
P2,Huang2014_cleanliness_effort,sonnet5,B,none,neutral_high_effort,semantic_prime,moral_wrongness_rating,social_priming,priming,0,15,15,0,0,0,0,0,0.0
P2,Huang2014_cleanliness_effort,sonnet5,B,none,neutral_low_effort,semantic_prime,moral_wrongness_rating,social_priming,priming,0,15,15,0,0,0,0,0,0.0
P2,Huang2019_anthropomorphism_holistic,sonnet45,A,demographic,anthropomorphized,narrative_stimulus,neutral_judgment,social_judgment,social_inference,0,30,30,0,0,0,0,0,0.0
P2,Huang2019_anthropomorphism_holistic,sonnet45,A,demographic,nonanthropomorphized,narrative_stimulus,neutral_judgment,social_judgment,social_inference,0,30,30,0,0,0,0,0,0.0
P2,Huang2019_anthropomorphism_holistic,sonnet45,A,none,anthropomorphized,narrative_stimulus,neutral_judgment,social_judgment,social_inference,0,30,30,0,0,0,0,0,0.0
P2,Huang2019_anthropomorphism_holistic,sonnet45,A,none,nonanthropomorphized,narrative_stimulus,neutral_judgment,social_judgment,social_inference,0,30,30,0,0,0,0,0,0.0
P2,Huang2019_anthropomorphism_holistic,sonnet45,B,demographic,anthropomorphized,narrative_stimulus,neutral_judgment,social_judgment,social_inference,0,30,30,0,0,0,0,0,0.0
P2,Huang2019_anthropomorphism_holistic,sonnet45,B,demographic,nonanthropomorphized,narrative_stimulus,neutral_judgment,social_judgment,social_inference,0,30,30,0,0,0,0,0,0.0
P2,Huang2019_anthropomorphism_holistic,sonnet45,B,none,anthropomorphized,narrative_stimulus,neutral_judgment,social_judgment,social_inference,0,30,30,0,0,0,0,0,0.0
P2,Huang2019_anthropomorphism_holistic,sonnet45,B,none,nonanthropomorphized,narrative_stimulus,neutral_judgment,social_judgment,social_inference,0,30,28,2,0,0,0,2,0.06666666666666667
P2,Huang2019_anthropomorphism_holistic,sonnet5,A,demographic,anthropomorphized,narrative_stimulus,neutral_judgment,social_judgment,social_inference,0,30,30,0,0,0,0,0,0.0
P2,Huang2019_anthropomorphism_holistic,sonnet5,A,demographic,nonanthropomorphized,narrative_stimulus,neutral_judgment,social_judgment,social_inference,0,30,30,0,0,0,0,0,0.0
P2,Huang2019_anthropomorphism_holistic,sonnet5,A,none,anthropomorphized,narrative_stimulus,neutral_judgment,social_judgment,social_inference,0,30,30,0,0,0,0,0,0.0
P2,Huang2019_anthropomorphism_holistic,sonnet5,A,none,nonanthropomorphized,narrative_stimulus,neutral_judgment,social_judgment,social_inference,0,30,30,0,0,0,0,0,0.0
P2,Huang2019_anthropomorphism_holistic,sonnet5,B,demographic,anthropomorphized,narrative_stimulus,neutral_judgment,social_judgment,social_inference,0,30,30,0,0,0,0,0,0.0
P2,Huang2019_anthropomorphism_holistic,sonnet5,B,demographic,nonanthropomorphized,narrative_stimulus,neutral_judgment,social_judgment,social_inference,0,30,30,0,0,0,0,0,0.0
P2,Huang2019_anthropomorphism_holistic,sonnet5,B,none,anthropomorphized,narrative_stimulus,neutral_judgment,social_judgment,social_inference,0,30,30,0,0,0,0,0,0.0
